MOVIES,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime
5436,385,54,3731,1337,832,59
5375,88,57,222,5404,3827,102
2463,264,42,259,6527,2921,124
1316,0,47,6129,2045,1368,53
896,290,68,2774,6506,1449,80
1947,195,43,3746,2768,2268,103
1748,443,32,4824,2533,3504,92
1292,177,50,2720,3930,4020,65
1979,187,36,7047,5265,3193,87
2233,342,26,2371,444,3244,24
1120,433,23,5616,3363,1924,87
4065,290,51,2815,5618,3695,65
1317,177,48,5693,4690,3766,65
3039,177,18,74,751,322,23
3872,231,28,7312,3086,595,82
4246,264,44,5046,5044,2569,62
2753,120,62,4082,2032,2848,29
4024,225,32,5330,5278,3957,100
1511,433,24,4821,3210,638,82
4551,107,39,1507,666,3269,57
3488,454,42,3819,210,3937,23
3096,187,46,1735,5271,2384,68
3774,164,43,6788,5327,2326,89
4938,68,34,5915,5959,2205,93
408,264,51,2943,3260,3385,89
4298,107,22,1507,1238,2205,23
3717,264,49,3533,4712,205,73
5701,177,54,5749,190,1173,23
2068,264,58,1928,5467,291,82
3155,470,51,1507,4756,794,20
499,328,30,5870,5005,2444,34
4546,107,31,1507,0,1041,23
1713,177,46,936,5937,1368,96
4921,290,54,5665,379,1827,59
5123,293,52,2670,6100,1643,49
3122,76,40,850,6202,3289,111
3201,481,35,2068,5299,1943,93
1122,328,49,7708,2730,304,20
4328,303,61,6823,3889,2222,101
681,264,72,1092,1495,1126,23
2947,264,45,3104,3441,1126,55
5395,143,53,7326,6825,832,22
1137,279,45,2633,2874,1837,89
607,177,55,3597,4,1227,71
2910,177,51,4652,2906,1411,66
5127,328,48,4535,5784,3496,31
1962,445,49,1507,1952,3513,23
2897,177,27,5461,2131,1286,23
3095,177,43,5802,4315,864,59
1465,177,29,607,2953,2300,84
778,342,43,766,1764,177,23
5015,264,62,5882,70,178,23
3999,177,61,1507,5953,1379,64
1663,239,44,863,4614,1931,100
705,59,25,7176,3207,3715,74
5175,282,60,1845,4055,41,149
3013,296,50,4157,5912,2084,70
3628,177,45,1110,1167,3956,23
2902,264,53,1727,6536,3396,99
5110,264,44,4308,4061,2089,99
1745,461,72,6811,2383,1897,12
780,342,42,1507,1222,1416,23
2224,177,48,4258,3846,2431,57
4817,433,7,7276,5815,1417,76
3454,406,68,2433,6332,2078,59
4334,428,39,4247,1748,279,23
5539,187,47,807,4677,3073,99
3343,433,31,4725,6173,3181,89
4059,55,51,2643,2326,2438,42
2126,264,50,3577,6531,1042,66
4902,279,57,5260,2103,3640,23
1573,290,60,5005,3952,134,60
5277,290,46,6888,3431,2118,29
3984,264,55,3096,6525,2330,89
1470,290,58,2969,3948,1271,60
1371,284,51,2925,2869,3711,104
5499,323,39,3673,215,2685,29
4327,342,63,5731,3626,1331,115
5006,153,34,716,5391,2029,43
2609,290,45,2805,3186,2749,65
5789,120,44,1507,0,939,23
5689,169,46,111,6175,3067,103
2655,415,29,1773,3364,2180,86
4748,454,65,6856,0,177,29
1940,129,57,1507,2727,3513,73
2580,264,47,2127,3316,2589,49
5804,427,46,5762,1871,292,23
4671,453,53,1507,2456,3400,23
2994,288,57,518,3193,1801,80
5579,456,46,5452,5865,833,107
3341,290,58,1507,5749,3289,55
3410,333,61,3669,2225,114,23
2569,177,52,4437,4451,646,77
3759,311,55,5216,4819,3900,88
826,264,52,3424,4336,1953,99
1058,264,50,752,4072,3654,87
2738,290,59,4602,5191,91,59
2525,342,56,4370,3557,1238,139
3988,342,57,6731,6064,642,117
395,328,50,3852,3485,1264,27
3416,338,51,3466,3502,1685,88
2784,342,34,2037,5324,3780,111
2873,340,56,418,3754,3294,61
1974,18,43,4973,6155,2761,114
4378,107,23,7206,2228,2,24
3120,177,46,7106,4693,2457,50
4193,456,59,1507,754,177,23
1351,52,25,6568,5147,3456,119
441,328,47,7032,6014,1649,28
2183,177,50,3730,5506,3359,79
1095,264,58,3287,6340,2848,81
3862,342,47,1404,3477,1102,96
659,399,42,5604,4106,491,86
832,177,43,1777,4160,2557,94
650,288,56,3451,5933,2692,58
2810,280,49,6286,6562,2180,80
1200,338,65,1146,553,2326,29
3508,454,49,7216,1809,491,23
3967,222,45,2847,2792,2888,60
443,358,61,6720,3381,2957,127
4044,290,28,5367,61,663,65
5490,177,46,5827,3747,2118,61
3590,334,43,4218,4385,2068,21
5433,177,42,342,3893,204,70
5519,270,60,505,3337,1417,89
1162,164,59,1071,1899,817,23
1426,177,46,3174,4691,2564,65
1071,308,60,2630,6088,3193,100
655,151,55,3345,1717,965,23
3116,74,33,6847,5924,2507,94
626,414,33,2375,1437,2152,49
1021,177,50,4067,4445,3346,66
5605,480,60,4100,741,3640,23
3487,454,49,5168,2250,3,23
2951,143,50,3068,1973,594,23
3097,177,40,2954,3939,3769,49
1812,177,48,1507,6714,3804,84
5532,177,55,4747,4696,233,66
793,151,25,3645,1878,3756,0
2566,177,41,2824,3953,3215,74
1902,264,50,4518,4116,845,52
4271,264,50,2035,6706,2760,70
5029,454,60,3481,0,2326,23
1964,177,53,5027,4720,2343,56
5239,177,51,6721,6452,833,81
5301,177,34,6983,5617,2264,61
3057,264,52,286,2482,1765,45
5278,222,65,5258,4793,1662,126
5452,342,38,5265,3691,323,92
580,177,43,1507,3833,1426,114
3288,129,69,1507,245,322,23
5546,118,66,1507,1018,3195,23
3457,291,48,7336,3294,2583,81
2061,156,51,1507,6787,2483,41
4276,143,42,6159,1006,2326,21
2139,107,28,1507,0,832,23
3287,107,53,3590,0,2205,23
3319,19,22,5468,5056,1742,87
664,318,59,7000,8,2542,23
2876,342,53,6142,3801,2697,79
3286,107,59,3584,0,2205,23
1785,303,57,112,2708,3917,92
2741,450,40,4285,1837,2848,42
1922,177,60,25,4808,3082,100
2998,481,44,4166,3411,1642,104
450,264,47,166,3671,1114,90
647,342,43,6345,0,3956,23
2479,454,23,1507,196,1570,23
2984,231,31,490,5826,2581,96
1477,380,48,775,3735,3400,92
1911,177,60,6790,4131,3201,86
1295,264,22,7358,4361,1126,96
2999,342,61,1909,4494,3345,95
1240,107,27,722,0,3756,23
5409,456,33,5928,5002,2542,23
4567,274,62,920,6046,3662,74
3809,354,66,4084,2303,2152,23
2314,311,51,3089,6661,1136,23
2200,177,48,3735,2843,3714,66
5262,342,44,3557,6061,1068,102
1844,177,44,1507,3899,1239,58
1370,290,58,2924,6467,1090,81
4089,264,56,5517,5487,2094,59
5674,143,16,5742,0,594,23
766,36,26,2103,4666,1204,81
3069,264,59,2625,6376,2406,98
2123,264,41,118,3457,2406,82
4904,177,53,3867,1654,2904,30
1087,322,52,2631,6824,1752,86
906,328,48,2545,5124,1490,36
3646,187,45,4836,5055,1983,98
1443,385,55,7274,3806,2723,98
4620,177,45,5177,1272,1204,53
3529,318,51,3797,6594,2589,84
1708,264,70,6931,4514,3294,95
1855,279,49,737,2770,2284,95
3621,177,40,649,5915,975,95
5522,264,49,7163,3140,1612,89
4927,264,68,3267,47,1819,23
1500,433,25,3977,3866,3199,79
5307,433,34,1507,2365,3244,23
4081,177,37,7019,5920,143,89
4005,177,57,1507,59,3957,57
1401,177,58,1507,4959,3221,59
1851,338,44,3357,6299,266,83
3927,177,32,3364,4111,2439,82
4552,107,45,1507,62,1904,23
4337,342,39,6822,1536,190,23
600,328,36,2428,2115,1718,9
5797,205,36,6536,6269,2848,101
3401,328,68,2679,4565,1272,24
3249,320,47,6561,5652,2159,74
2875,342,53,7585,2483,2,23
410,328,56,575,5523,1403,37
2554,177,62,2562,12,159,87
5556,177,15,39,3830,1467,84
2588,177,52,4262,5663,418,60
5533,177,53,5816,6080,1227,49
3270,429,40,7735,1855,3244,24
3901,394,40,1901,4705,1431,91
5317,177,44,6767,2789,864,56
1604,454,19,2424,154,178,23
2702,385,36,6667,5965,1643,77
312,264,36,1507,5427,99,55
540,264,56,1846,4588,2624,67
3839,107,44,5300,702,3023,23
3227,177,51,4263,4834,3692,111
5762,159,38,3648,5667,707,59
3547,481,51,3813,5030,3780,80
713,392,58,2974,3689,1239,8
3389,264,57,1519,4893,4114,83
4135,342,38,1400,3154,1446,128
5503,11,56,7137,6253,1353,63
3743,264,51,415,3176,2992,105
1981,177,57,5821,3591,1801,53
1944,461,65,1507,72,1135,23
3135,291,56,4951,3529,41,74
413,156,48,7319,6786,2383,20
1204,215,40,7439,6047,458,114
3068,137,40,3787,443,2483,23
5411,264,58,229,5429,3269,85
4093,290,39,538,1921,1358,119
4104,429,57,4996,26,3221,23
5176,264,51,7598,3843,2480,85
5431,456,69,5887,1336,1416,23
3592,342,32,3751,5142,1691,91
5067,328,60,126,64,3956,42
4964,50,19,7017,6574,1484,82
1454,264,39,2965,3656,380,82
3280,177,19,5690,1832,1416,23
1572,385,58,5864,640,2152,23
3800,456,48,4182,3087,3617,80
4651,177,44,4352,3039,2934,79
537,177,45,1507,2494,397,50
3574,454,41,6564,650,3640,23
3165,177,38,1912,6691,2175,49
5516,231,59,5778,5059,2542,23
4742,342,38,167,4423,1962,114
3598,264,59,6226,1691,1904,27
3651,318,41,4882,4636,2923,84
2839,152,43,4648,0,2,0
658,206,53,567,4787,3908,79
5780,177,37,4715,1636,2722,74
3391,342,49,5600,4772,1837,94
777,187,52,1507,729,707,23
1807,177,49,3565,24,216,23
2267,399,65,4523,660,1489,21
1714,454,60,5923,0,1836,21
1633,29,20,886,4095,411,117
3402,328,67,7165,4565,1204,24
3264,147,15,7481,2204,2848,22
1202,195,57,4391,860,3195,23
496,177,52,2591,6742,708,62
1341,177,50,3858,3931,3146,57
2201,177,30,4800,4896,768,60
1864,303,63,3461,3327,1389,117
5460,177,42,1507,636,2,23
3026,177,32,6572,6677,3886,84
3378,264,57,6466,6121,794,54
3998,143,67,1507,1454,832,23
4151,318,27,2680,5178,177,112
2820,231,47,1507,1414,3513,23
5207,256,37,7348,4366,3780,75
566,151,28,5067,0,3513,0
1116,177,44,3118,6023,3414,59
2380,177,58,2876,6106,1135,50
2031,290,48,4727,5190,3514,57
882,264,62,66,6258,26,68
4067,177,24,6922,4357,3322,89
5509,342,48,6573,4262,1426,86
5300,177,52,7625,3935,3711,59
5386,120,71,1507,1894,2542,23
853,290,54,4003,4101,2984,107
2493,164,13,3891,4457,60,112
3696,328,41,6140,6471,1476,33
5286,381,50,2577,5204,1643,89
2823,177,38,6546,3680,2326,93
3517,374,34,370,2681,3269,96
945,342,59,3626,5509,3827,97
2300,264,46,3808,2197,2326,23
5341,177,46,4101,5517,270,59
5552,177,48,1492,5662,3595,64
1368,177,44,4107,6547,3400,53
5145,264,56,1302,3261,1595,64
1537,443,22,7343,5353,3263,97
4764,264,61,6491,5671,622,23
3548,338,40,6093,4745,3345,119
1396,177,60,7154,5612,2768,59
1468,290,45,6740,4738,2582,91
661,342,50,1993,3077,1042,78
4037,285,56,6490,5287,159,23
5536,264,46,184,4550,1836,27
680,177,44,2210,2905,2589,62
883,318,52,4245,6495,41,99
5223,264,66,3844,15,1489,23
5430,456,64,5914,1210,1489,23
3206,177,48,1507,3960,3957,60
2283,444,67,3889,29,3569,140
2522,208,28,648,6098,60,88
2928,290,54,4663,4875,1358,80
1420,255,34,5541,4852,2581,95
3193,177,53,5813,4193,3046,48
3059,296,63,77,4818,2674,23
1157,264,49,429,6533,3123,85
596,264,46,1507,73,832,23
4391,177,53,5822,6695,1358,23
4497,177,68,2034,4872,3181,79
2683,342,42,1507,2939,2956,119
917,264,47,5723,4205,2923,77
5791,177,44,5720,1845,2542,23
3871,177,41,2828,3589,1411,59
481,177,38,3574,4974,476,58
1711,177,33,7621,3514,1416,88
1695,187,35,455,4976,1723,89
4351,177,43,4416,3941,3366,68
5568,264,56,4000,5345,708,82
3956,177,31,7681,4443,2089,73
5302,177,47,4098,3936,756,45
2865,177,20,7055,3643,1760,87
505,328,27,704,5458,99,23
815,481,41,988,4433,178,116
4028,338,57,1507,6546,279,99
3748,177,33,5831,4386,3221,61
2060,156,37,2873,6785,2089,19
5398,107,55,1507,0,2,22
4127,187,20,952,4970,3973,98
829,231,49,4330,5108,832,112
4162,177,42,1507,65,2722,52
1105,177,45,3650,4166,475,124
3110,107,32,4771,476,2674,23
3400,328,69,3369,4565,708,24
1953,177,34,6543,3681,1962,90
3385,177,51,4950,3940,2042,50
891,177,24,6802,5437,2,23
1906,177,48,5925,3542,3885,60
525,190,59,6689,1302,397,24
1484,454,60,2978,2628,1601,70
4032,177,40,5463,5516,1728,59
609,342,40,29,6178,491,83
347,264,71,60,0,939,23
5543,264,54,6201,2969,926,87
3765,290,60,6219,3917,171,63
2333,300,62,5664,4856,1490,60
4277,342,46,6850,2796,2760,79
702,342,56,5009,671,3322,44
1403,177,43,5910,6307,980,76
682,264,65,110,5995,1627,96
1320,433,55,3409,3567,3458,70
3007,177,48,5819,44,3885,23
3100,177,66,2190,6690,714,65
4136,177,28,1249,2570,2439,108
589,225,12,6284,3706,2263,78
3390,177,52,5086,3933,2056,60
2769,177,34,1507,5071,3513,81
4755,264,63,3567,745,3756,23
2044,454,49,2755,1909,2624,23
3222,177,50,3758,3347,232,62
2570,177,51,4436,4446,347,68
1372,319,51,2899,4338,114,77
1248,177,56,3365,3929,2697,54
5513,195,73,4775,123,3569,29
350,177,50,1507,3021,3827,108
1652,284,47,1507,4821,3513,118
3533,177,59,7596,2280,3937,47
3750,318,49,2049,2930,3366,87
2537,295,40,3494,3551,3569,49
5234,264,52,423,3296,190,85
2632,222,46,6239,4452,1963,67
1634,177,56,2827,5806,380,63
1375,177,45,4079,3820,3713,112
2244,177,37,7498,6393,1627,119
1185,129,46,3157,6800,3143,76
5426,456,59,824,1334,1416,59
798,383,36,4940,5693,132,84
3098,177,54,4759,6689,41,23
3914,29,27,6412,3782,3345,89
1619,290,56,4099,3795,1846,67
4494,177,54,5847,3934,595,69
5428,195,59,6717,1942,1642,23
2078,264,58,3095,6530,1612,87
3492,177,54,7629,3354,99,152
2277,264,46,5985,66,1416,23
3158,264,38,746,3670,3804,67
337,328,55,5187,1739,1164,36
2438,304,63,3088,6817,4112,89
513,177,49,6002,4713,178,23
1843,290,25,7727,3349,1514,86
2708,342,36,1264,5601,3023,105
5276,290,43,4106,3430,988,29
4697,313,47,426,6323,1819,94
4670,177,44,1507,3020,2089,23
4356,151,36,6126,0,2956,0
5049,257,27,7553,5332,1462,74
2281,342,40,2968,5579,3458,111
3553,264,60,3065,3556,3112,163
3551,465,50,7633,50,4049,42
3726,109,53,1507,637,832,21
4004,177,48,5834,6693,4065,23
1427,263,14,3822,5498,594,89
3524,177,55,6224,1079,60,23
2605,177,61,7592,6466,1102,47
2453,264,58,3871,5209,2326,71
4364,37,30,672,3449,2089,114
5180,177,73,6439,6309,832,91
3105,177,29,3511,364,1836,23
5076,481,55,6104,6501,3780,119
3352,177,14,1507,4971,2029,95
3645,444,64,1507,2992,3756,69
5393,399,64,1507,0,322,23
2187,290,62,5956,4662,2527,89
5666,264,61,5752,6276,3514,88
4647,120,27,6867,3410,3937,66
1726,177,40,4728,4827,1081,59
2856,29,37,4315,4714,916,83
5439,385,49,1672,1737,832,49
3918,177,49,2090,6743,1204,61
3493,290,58,1507,6564,3082,157
3772,264,52,4547,4269,642,79
4786,312,37,2146,5827,2029,84
5185,342,56,1156,1689,3513,44
5538,342,42,5601,5140,3170,111
5455,328,55,3703,818,475,13
4553,154,35,1507,1487,2483,26
2607,177,63,6222,6465,595,70
534,177,45,4896,6683,3294,69
3404,328,66,6738,4565,3957,24
4419,264,45,3850,4113,2887,57
4033,177,56,5465,5420,1316,62
1799,330,59,5610,3727,756,28
5291,284,48,6380,5720,1657,80
483,177,28,6961,3503,2016,61
3433,264,47,4986,3910,1642,81
5761,342,37,1063,6229,476,76
2186,290,49,3732,3341,1790,109
553,196,39,1858,4210,2383,85
893,328,52,5820,5457,430,33
2119,177,27,6068,3447,411,23
958,290,36,5028,3946,1550,54
3711,369,45,5214,2983,2326,90
4771,177,50,1507,4864,1136,57
4161,177,54,1283,4878,2674,89
5025,264,59,137,4910,1489,86
3512,177,40,4720,5020,3757,23
3200,264,57,2785,4730,695,86
5649,177,47,5257,5790,3684,59
5028,328,50,1507,4201,3143,20
2690,342,52,1083,2711,3484,94
4565,264,59,134,4129,1578,65
1319,342,60,5254,2172,3756,23
569,454,62,4472,1083,2722,59
2694,177,16,269,3829,3195,98
3939,177,53,1507,6660,1642,50
2274,264,59,5837,3885,3513,111
3018,264,60,10,4054,2205,74
5737,177,32,1507,6140,1642,53
5738,177,37,4634,2941,2923,62
1791,177,26,1507,4895,2674,59
4216,303,47,2744,4858,3617,47
1783,177,32,1507,6355,2089,23
1369,177,37,1507,6686,3937,76
2549,177,49,1507,2839,2383,87
5690,177,47,1507,6137,1411,66
3425,295,38,4983,3221,707,45
3221,177,51,5256,6692,3592,23
3220,290,58,5396,5807,1742,63
3297,322,41,2067,5629,1866,63
1552,107,61,2385,400,2,23
4252,264,62,5986,5372,1331,49
3156,177,61,6472,2619,2163,48
5425,456,52,5946,1335,594,23
2519,271,47,544,2608,2797,71
3381,342,65,4947,3358,3756,80
1641,177,52,1507,3541,232,64
1007,318,59,3719,6215,3957,83
535,177,33,2786,6684,3245,23
1786,177,39,1507,3501,2326,53
1806,177,44,3323,5388,368,73
4677,328,56,4329,5653,2542,23
1336,264,47,1494,5387,190,53
1640,177,36,2592,3699,1041,78
2506,264,39,5784,3657,707,46
2630,290,56,6696,3265,368,70
1456,177,61,3488,58,2264,48
2547,177,32,1507,6688,3514,23
3966,328,50,3384,3113,1489,22
4836,296,52,7255,2784,177,88
3930,481,39,2511,5574,1776,109
1510,177,71,6052,6517,1238,144
1514,177,31,6196,6095,3400,68
4885,264,47,7009,5519,2904,80
5764,342,45,6283,2631,491,113
3403,328,70,6694,3773,397,25
3405,264,68,1507,3773,3513,23
2992,264,61,6800,41,1041,23
4424,12,15,4780,4605,411,95
444,177,25,1507,365,475,29
2225,187,36,6558,5883,3780,101
5232,290,60,6707,5074,1612,86
1115,342,26,3468,3386,594,61
3789,177,37,5826,3353,952,66
2465,264,53,4738,4576,1836,23
1603,285,52,1507,6348,594,64
2402,279,48,2275,5007,2923,77
4594,264,53,20,6796,720,73
2115,177,28,3696,4264,1416,64
878,177,61,6299,4143,1238,83
720,264,37,491,5123,177,23
3050,187,59,5482,5926,1331,93
1296,177,20,1112,6310,3870,88
1238,177,50,1507,6696,2383,23
4861,304,59,1347,6244,708,84
405,264,65,689,3380,2957,64
5795,177,45,2681,4719,322,60
4521,177,54,1507,0,1238,23
2716,290,42,2738,4897,1200,52
3681,264,53,3478,3085,939,23
4133,328,48,2831,317,3245,28
1847,177,47,1507,6687,3112,23
3015,0,20,6733,1058,3269,11
3760,177,49,4108,5175,3244,23
577,264,52,1507,6161,3513,40
5507,290,56,1507,6464,1238,86
1255,264,61,3587,4665,3082,79
2096,304,43,437,2834,1836,44
1746,177,49,4982,18,594,23
2838,151,20,5898,0,2956,0
2606,177,63,4857,6465,1042,92
3644,264,58,5169,0,190,40
1655,451,34,1198,2892,3592,85
2369,264,46,6813,2943,430,49
3244,239,22,390,3374,251,74
1757,177,52,1507,2791,2029,83
2097,311,46,3974,2835,3513,56
5581,342,40,1507,4051,1041,96
2477,267,49,6130,5793,3956,44
662,177,24,1507,6697,2542,23
4186,177,47,6003,6694,4112,23
1945,177,46,1507,0,3244,23
2185,222,50,1507,5502,3756,104
618,264,40,7758,1762,3756,176
4148,177,50,1507,4037,832,85
4709,304,54,3975,3091,1776,23
2545,177,30,4407,985,1836,94
3581,0,59,1066,0,3244,23
11,284,50,6453,3298,2582,89
17,109,60,5787,4475,1882,23
17,109,71,1682,4477,1870,24
17,109,64,4039,3230,2107,24
17,109,62,1475,3230,2070,24
17,109,66,6305,3627,2174,22
17,109,70,7418,4476,1973,24
17,109,63,6308,3230,1967,23
17,109,64,1470,3230,1910,23
17,109,78,7521,6305,2403,24
17,109,71,6328,3627,1967,23
17,109,80,2270,4474,2659,24
229,110,69,7292,6460,2527,20
229,110,65,3857,6232,1963,21
229,110,69,1685,6460,2492,21
229,110,64,3854,2653,2444,21
229,110,64,4422,4321,1831,22
229,110,63,7497,6232,2845,19
229,110,67,7250,6460,1970,19
229,110,62,5453,6232,1872,21
229,110,66,5456,5649,2213,22
229,110,67,3855,2653,2671,21
121,109,59,5905,3052,2542,21
121,109,58,6059,3052,2624,20
121,109,53,1541,3053,2582,20
121,109,54,6726,3053,3433,20
121,109,53,5904,3052,3143,20
121,109,58,1742,3052,3023,21
121,109,57,4510,3052,2797,21
62,247,67,3052,4871,3136,54
229,110,74,4828,4321,2798,22
17,109,63,5788,3627,1935,24
17,109,66,1473,2665,2173,24
229,110,66,5458,5649,2035,22
17,109,71,1464,3627,1969,24
17,109,61,1468,3627,1893,24
229,110,68,1986,4321,2131,22
17,109,66,5167,4475,1945,24
229,110,70,5502,5627,2030,22
229,110,60,7442,5649,1718,21
11,284,52,3917,6553,1173,52
17,109,67,1463,3229,2295,24
17,109,77,1087,3480,2699,24
17,109,68,3377,3479,1845,24
62,247,72,3052,4871,3741,52
17,109,70,1467,3480,1855,24
17,109,76,7552,3480,2236,24
17,109,73,4257,3630,2055,24
229,110,77,2788,6759,2593,21
121,109,54,3147,3052,2582,20
121,109,56,4507,3052,2438,20
121,109,56,4508,3052,2624,20
17,109,73,6903,3627,2199,23
17,109,65,6369,3229,2526,22
17,109,75,5938,3629,2027,24
17,109,69,1708,4475,2244,24
17,109,66,1465,4475,2067,24
17,109,80,6330,4873,2635,24
17,109,64,4582,2664,2008,24
62,247,69,6057,5422,2927,55
17,109,76,7226,3229,2319,24
62,247,71,6060,5422,2991,57
27,109,71,2653,6622,1050,22
17,109,68,1688,3480,1808,23
17,109,54,1469,3628,2132,24
62,247,68,3025,4871,3029,50
17,109,72,4750,4477,1921,24
17,109,72,7417,3629,1944,24
17,109,75,1472,4475,2299,24
17,109,74,1623,3629,1976,23
17,109,75,1471,3629,2008,24
62,247,74,6063,5990,2998,52
228,264,65,6182,563,3188,47
228,264,70,6235,563,3672,48
228,264,65,2870,563,3229,48
228,264,66,4711,2462,3341,48
228,264,66,6432,563,3633,48
228,264,64,3233,563,3330,47
228,264,64,5677,563,3194,48
228,264,64,6886,563,3171,48
121,109,55,6310,3050,2760,20
27,109,63,4117,6629,1324,23
27,109,61,3882,6608,2121,23
27,109,73,1648,6599,1000,23
27,109,65,972,6607,1042,23
27,109,58,7456,6617,1389,23
27,109,60,4646,6596,1058,23
27,109,60,3798,6627,744,22
27,109,66,4183,5078,1279,23
27,109,63,5504,6616,1718,23
27,109,63,5043,6642,1000,23
27,109,75,2626,6626,1358,23
27,109,54,3875,6612,205,24
27,109,62,2697,6644,1782,23
27,109,70,3885,6633,1068,23
27,109,67,5508,6610,1389,23
27,109,64,3876,6612,1173,23
27,109,62,2367,6608,1601,23
27,109,62,5194,6646,1279,23
27,109,63,5165,6646,1090,23
27,109,74,3613,6605,1102,23
27,109,62,5505,6601,1514,23
27,109,68,4148,6646,1368,23
27,109,69,3879,6619,1467,23
27,109,71,2260,6600,817,23
27,109,62,5147,6641,1550,23
27,109,59,5506,6602,1227,23
27,109,49,4223,6603,864,23
27,109,64,5312,6648,708,22
27,109,69,3606,6613,783,23
27,109,62,7723,6615,810,22
27,109,65,2696,6621,965,23
27,109,65,5883,6598,1279,23
27,109,64,7685,6609,1114,23
27,109,65,3728,6609,1042,23
27,109,73,7529,6631,1121,23
27,109,71,5585,6630,1227,23
27,109,63,5248,6638,674,23
27,109,64,4094,6604,720,22
27,109,68,5415,6645,1050,23
27,109,68,2654,6606,731,23
27,109,68,3799,6636,810,22
27,109,45,4222,6643,622,22
27,109,61,3356,5079,2681,23
27,109,67,5192,6614,886,22
